year,month,Complexity,Concentration of conditions,Conditions of affected people,Geographical Impact,Human Impact,INFORM Severity Index,INFORM Severity category,INFORM Severity category (numeric),Impact of the crisis,Last updated,Operating environment,People in need,Reliability,Society and safety,_internal_filter_date,connected_crises,country,country_level,crisis_id,crisis_name,drivers,individual_aggregated,iso3,regional_or_country,regions
2022,11,2.8,,,2.1,3.7,,,,3.3,2022-11-30,2.5,,Very Low,3.0,2022-11-01,,"[""India"", ""Pakistan""]",No,REG003,Regional Kashmir conflict,,Individual,"[""IND"", ""PAK""]",Regional,"[""Asia"", ""Asia""]"
2022,11,4.1,4.0,4.5,3.0,3.9,4.2,Very High,5.0,3.6,2022-11-30,4.5,5.0,High,3.6,2022-11-01,"[""JOR003"", ""LBN002"", ""IRQ003"", ""TUR002"", ""EGY004""]","[""Syria"", ""T\u00fcrkiye"", ""Iraq"", ""Egypt"", ""Jordan"", ""Lebanon""]",No,REG004,Syrian Regional Crisis,,Individual,"[""SYR"", ""TUR"", ""IRQ"", ""EGY"", ""JOR"", ""LBN""]",Regional,"[""Middle east"", ""Middle east"", ""Middle east"", ""Africa"", ""Middle east"", ""Middle east""]"
2022,11,2.3,2.0,2.1,3.0,2.6,2.3,Medium,3.0,2.7,2022-11-30,2.0,2.2,Medium,2.6,2022-11-01,"[""GRC002"", ""TUR003""]","[""T\u00fcrkiye"", ""Greece""]",No,REG006,Eastern Mediterranean Route ,,Individual,"[""TUR"", ""GRC""]",Regional,"[""Middle east"", ""Europe""]"
2022,11,3.4,1.0,2.3,4.5,3.5,3.0,Medium,3.0,3.9,2022-11-28,4.0,3.5,Very High,2.6,2022-11-01,,"[""Algeria"", ""Tunisia"", ""Libya"", ""Italy""]",No,REG007,Central Mediterranean Route,,Individual,"[""DZA"", ""TUN"", ""LBY"", ""ITA""]",Regional,"[""Africa"", ""Africa"", ""Africa"", ""Europe""]"
2022,11,3.1,1.0,1.9,4.5,3.0,2.7,Medium,3.0,3.6,2022-11-13,3.5,2.7,Very High,2.7,2022-11-01,,"[""Algeria"", ""Morocco"", ""Spain""]",No,REG008,Western Mediterranean Route,,Individual,"[""DZA"", ""MAR"", ""ESP""]",Regional,"[""Africa"", ""Africa"", ""Europe""]"
2022,11,3.8,4.0,4.1,1.4,3.9,3.8,High,4.0,3.3,2022-11-30,4.0,4.1,High,3.5,2022-11-01,,"[""Bangladesh"", ""Myanmar""]",No,REG011,Rohingya Regional Crisis,,Individual,"[""BGD"", ""MMR""]",Regional,"[""Asia"", ""Asia""]"
2022,11,2.9,3.0,4.0,3.9,3.3,3.6,High,4.0,3.5,2022-11-30,3.0,5.0,,2.7,2022-11-01,"[""MWI002"", ""NAM002"", ""TZA003"", ""SWZ001"", ""ZMB002"", ""ZWE001"", ""MDG002""]","[""Madagascar"", ""Malawi"", ""Namibia"", ""Eswatini"", ""Zambia"", ""Zimbabwe"", ""Tanzania""]",No,REG012,Southern Africa Regional Food Security Crisis,"[""Drought/drier conditions""]",Individual,"[""MDG"", ""MWI"", ""NAM"", ""SWZ"", ""ZMB"", ""ZWE"", ""TZA""]",Regional,"[""Africa"", ""Africa"", ""Africa"", ""Africa"", ""Africa"", ""Africa"", ""Africa""]"
2022,11,1.9,2.0,1.4,2.0,2.5,1.8,Low,2.0,2.3,2022-10-31,1.5,0.7,High,2.3,2022-11-01,"[""AZE002"", ""ARM003""]","[""Armenia"", ""Azerbaijan""]",No,REG013,Nagorno-Karabakh Conflict,,Individual,"[""ARM"", ""AZE""]",Regional,"[""Middle east"", ""Middle east""]"
2022,11,4.3,4.0,4.5,4.1,3.2,4.2,Very High,5.0,3.5,2022-11-07,5.0,5.0,High,3.3,2022-11-01,"[""ETH005"", ""KEN003""]","[""Ethiopia"", ""Somalia"", ""Kenya""]",No,REG014,Eastern Africa Regional Drought Crisis,"[""Drought""]",Individual,"[""ETH"", ""SOM"", ""KEN""]",Regional,"[""Africa"", ""Africa"", ""Africa""]"
2022,11,1.2,3.0,3.4,2.2,2.6,2.5,Medium,3.0,2.5,2022-11-28,1.0,3.7,Very High,1.3,2022-11-01,"[""UKR002"", ""POL002"", ""HUN002"", ""MDA002"", ""SVK002"", ""RUS002"", ""BLR002"", ""BGR002"", ""CZE002"", ""LVA002"", ""LTU002"", ""EST002""]","[""Romania""]",Yes,ROU002,Displacement from Ukraine to Romania,"[""Conflict"", ""Displacement""]",Individual,"[""ROU""]",Country,"[""Europe""]"
2022,11,2.3,3.0,2.4,2.2,2.7,2.4,Medium,3.0,2.5,2022-10-30,1.5,1.8,Medium,3.0,2022-11-01,"[""BDI001"", ""COD001""]","[""Rwanda""]",Yes,RWA002,International displacement to Rwanda,"[""Displacement""]",Individual,"[""RWA""]",Country,"[""Africa""]"
2022,11,4.1,4.0,4.5,4.7,4.2,4.4,Very High,5.0,4.4,2022-11-29,4.0,5.0,Very High,4.2,2022-11-01,"[""EGY004"", ""LBY004""]","[""Sudan""]",Yes,SDN001,Complex crisis in Sudan,"[""Displacement"", ""Violence"", ""Floods""]",Individual,"[""SDN""]",Country,"[""Africa""]"
2022,11,3.3,3.0,3.2,2.2,3.7,3.3,High,4.0,3.3,2022-11-29,2.0,3.4,Very High,4.2,2022-11-01,"[""ERI001"", ""CAF001"", ""TCD003"", ""SYR001"", ""YEM001""]","[""Sudan""]",No,SDN005,International Displacement in Sudan,"[""Displacement""]",Individual,"[""SDN""]",Country,"[""Africa""]"
2022,11,3.9,1.0,1.5,4.8,2.8,2.8,Medium,3.0,3.7,2022-11-29,3.5,1.9,Very High,4.2,2022-11-01,,"[""Sudan""]",No,SDN006,Floods in Sudan ,"[""Floods""]",Individual,"[""SDN""]",Country,"[""Africa""]"
2022,11,3.5,4.0,4.4,3.1,3.9,4.0,High,4.0,3.7,2022-11-29,2.5,4.8,Very High,4.2,2022-11-01,,"[""Sudan""]",No,SDN008,Violence in Darfur and Kordofan regions,"[""Violence""]",Individual,"[""SDN""]",Country,"[""Africa""]"
2022,11,1.6,2.0,2.6,4.5,1.7,2.3,Medium,3.0,2.9,2022-11-04,1.0,3.1,Very High,2.2,2022-11-01,,"[""Senegal""]",Yes,SEN002,Climatic shocks and economic vulnerability in Senegal,"[""Drought""]",Individual,"[""SEN""]",Country,"[""Africa""]"
2022,11,2.7,3.0,3.4,3.8,3.1,3.2,High,4.0,3.4,2022-11-24,3.0,3.7,Very High,2.4,2022-11-01,,"[""El Salvador""]",Yes,SLV001,Political and Economic crisis in El Salvador,"[""Displacement"", ""Violence"", ""Floods"", ""Drought""]",Individual,"[""SLV""]",Country,"[""Americas""]"
2022,11,4.2,4.0,4.4,4.7,4.9,4.4,Very High,5.0,4.8,2022-11-24,4.5,4.8,High,3.9,2022-11-01,"[""KEN002"", ""ETH003"", ""YEM002"", ""UGA005""]","[""Somalia""]",Yes,SOM001,Complex crisis in Somalia,"[""Conflict"", ""Displacement"", ""Floods"", ""Drought""]",Individual,"[""SOM""]",Country,"[""Africa""]"
2022,11,3.3,1.0,1.0,1.5,2.0,1.9,Low,2.0,1.8,2022-11-24,2.5,0.9,Very High,3.9,2022-11-01,"[""YEM001"", ""ETH001""]","[""Somalia""]",No,SOM002,International displacement to Somalia,"[""Displacement""]",Individual,"[""SOM""]",Country,"[""Africa""]"
2022,11,4.2,4.0,4.5,4.6,4.6,4.4,Very High,5.0,4.6,2022-11-28,4.5,5.0,Very High,3.8,2022-11-01,"[""KEN002"", ""UGA005"", ""ETH003""]","[""South Sudan""]",Yes,SSD001,Complex crisis in South Sudan,"[""Conflict"", ""Floods"", ""Displacement""]",Individual,"[""SSD""]",Country,"[""Africa""]"
2022,11,4.2,3.0,3.2,4.4,2.7,3.5,High,4.0,3.4,2022-11-28,4.5,3.3,High,3.8,2022-11-01,"[""SSD001""]","[""South Sudan""]",No,SSD003,2022 seasonal floods in South Sudan,"[""Floods""]",Individual,"[""SSD""]",Country,"[""Africa""]"
2022,11,1.1,3.0,3.2,1.8,2.7,2.4,Medium,3.0,2.4,2022-11-29,1.0,3.3,Very High,1.1,2022-11-01,"[""UKR002"", ""POL002"", ""HUN002"", ""MDA002"", ""ROU002"", ""RUS002"", ""BLR002"", ""BGR002"", ""CZE002"", ""LVA002"", ""LTU002"", ""EST002""]","[""Slovakia""]",Yes,SVK002,Displacement from Ukraine to Slovakia,"[""Displacement"", ""Conflict""]",Individual,"[""SVK""]",Country,"[""Europe""]"
2022,11,1.8,3.0,2.7,3.1,1.4,2.3,Medium,3.0,2.0,2022-11-26,1.0,2.4,High,2.5,2022-11-01,"[""MWI002"", ""NAM002"", ""TZA003"", ""ZMB002"", ""ZWE001"", ""MDG002""]","[""Eswatini""]",Yes,SWZ001,Drought in Eswatini,"[""Drought""]",Individual,"[""SWZ""]",Country,"[""Africa""]"
2022,11,4.4,4.0,4.5,4.5,4.6,4.5,Very High,5.0,4.6,2022-11-29,4.5,5.0,Very High,4.3,2022-11-01,,"[""Syria""]",Yes,SYR001,Syrian conflict,"[""Conflict"", ""Displacement"", ""Violence""]",Individual,"[""SYR""]",Country,"[""Middle east""]"
2022,11,4.2,5.0,4.8,4.7,3.4,4.4,Very High,5.0,3.9,2022-10-29,4.5,4.6,Medium,3.8,2022-11-01,,"[""Chad""]",Yes,TCD001,Complex crisis in Chad,"[""Conflict"", ""Displacement""]",Individual,"[""TCD""]",Country,"[""Africa""]"
2022,11,4.2,5.0,4.1,0.7,3.7,3.9,High,4.0,2.9,2022-10-29,4.5,3.2,Medium,3.8,2022-11-01,"[""NER002"", ""NGA004"", ""CMR002""]","[""Chad""]",No,TCD003,Conflict in Lac province,"[""Conflict""]",Individual,"[""TCD""]",Country,"[""Africa""]"
2022,11,3.7,5.0,4.3,1.7,3.1,3.8,High,4.0,2.7,2022-10-29,3.5,3.5,High,3.8,2022-11-01,,"[""Chad""]",No,TCD004,Displacement from CAR to Chad,"[""Displacement""]",Individual,"[""TCD""]",Country,"[""Africa""]"
2022,11,3.7,5.0,4.3,1.7,3.6,3.9,High,4.0,3.1,2022-10-29,3.5,3.5,Very High,3.8,2022-11-01,"[""SDN001""]","[""Chad""]",No,TCD005,Displacement from Sudan to Chad,"[""Displacement""]",Individual,"[""TCD""]",Country,"[""Africa""]"
2022,11,3.4,4.0,2.2,1.3,3.5,2.7,Medium,3.0,2.9,2022-10-29,3.0,0.4,Medium,3.8,2022-11-01,,"[""Chad""]",No,TCD006,Tibesti Conflict in Chad,"[""Conflict""]",Individual,"[""TCD""]",Country,"[""Africa""]"
2022,11,2.5,1.0,1.3,1.2,2.4,1.8,Low,2.0,2.0,2022-11-24,2.5,1.6,High,2.5,2022-11-01,,"[""Thailand""]",Yes,THA001,Multiple crises in Thailand,"[""Conflict"", ""Displacement""]",Aggregated,"[""THA""]",Country,"[""Asia""]"
2022,11,2.0,,,1.1,1.8,,,,1.6,2022-11-24,1.5,,Low,2.5,2022-11-01,,"[""Thailand""]",No,THA002,Conflict in southern Thailand ,"[""Conflict""]",Individual,"[""THA""]",Country,"[""Asia""]"
2022,11,2.3,3.0,2.3,0.5,2.8,2.3,Medium,3.0,2.2,2022-11-24,2.0,1.6,Medium,2.5,2022-11-01,"[""MMR002""]","[""Thailand""]",No,THA003,Displacement from Myanmar to Thailand,"[""Conflict""]",Individual,"[""THA""]",Country,"[""Asia""]"
2022,11,1.0,2.0,1.0,2.5,1.3,1.2,Low,2.0,1.7,2022-10-31,1.0,0.0,High,0.9,2022-11-01,,"[""Tonga""]",Yes,TON002,Tonga Volcano Eruption,"[""Volcano Eruption""]",Individual,"[""TON""]",Country,"[""Pacific""]"
2022,11,2.2,2.0,1.5,2.9,2.8,2.0,Low,2.0,2.8,2022-11-30,2.5,0.9,Very High,1.9,2022-11-01,"[""VEN001""]","[""Trinidad and Tobago""]",Yes,TTO002,Displacement from Venezuela to Trinidad and Tobago,"[""Displacement""]",Individual,"[""TTO""]",Country,"[""Americas""]"
2022,11,2.2,1.0,0.6,4.3,2.5,1.8,Low,2.0,3.2,2022-11-28,2.0,0.1,Very High,2.4,2022-11-01,"[""ESP002"", ""ITA002""]","[""Tunisia""]",Yes,TUN002,International displacement to Tunisia,"[""Displacement""]",Individual,"[""TUN""]",Country,"[""Africa""]"
2022,11,3.1,1.0,2.5,4.3,3.5,3.0,Medium,3.0,3.8,2022-11-29,3.0,3.9,High,3.1,2022-11-01,"[""TUR002"", ""TUR003"", ""TUR004"", ""TUR005""]","[""T\u00fcrkiye""]",Yes,TUR001,Multiple Crises in Türkiye,"[""Displacement"", ""Conflict""]",Aggregated,"[""TUR""]",Country,"[""Middle east""]"
2022,11,2.6,3.0,3.4,2.9,4.2,3.3,High,4.0,3.8,2022-11-29,2.0,3.8,Medium,3.1,2022-11-01,"[""SYR003""]","[""T\u00fcrkiye""]",No,TUR002,Displacement from Syria to Türkiye,"[""Displacement""]",Individual,"[""TUR""]",Country,"[""Middle east""]"
2022,11,2.6,2.0,2.1,3.1,2.5,2.4,Medium,3.0,2.7,2022-11-29,2.0,2.1,High,3.1,2022-11-01,"[""GRC002"", ""TUR001""]","[""T\u00fcrkiye""]",No,TUR003,International Displacement to Türkiye,"[""Displacement""]",Individual,"[""TUR""]",Country,"[""Middle east""]"
2022,11,2.8,,,2.4,3.0,,,,2.8,2022-11-29,2.5,,Medium,3.1,2022-11-01,"[""TUR001""]","[""T\u00fcrkiye""]",No,TUR004,Kurdish Conflict,"[""Conflict""]",Individual,"[""TUR""]",Country,"[""Middle east""]"
2022,11,1.9,3.0,3.1,2.3,3.2,2.7,Medium,3.0,2.9,2022-11-26,1.5,3.2,Very High,2.2,2022-11-01,,"[""Tanzania""]",Yes,TZA001,Multiple Crises in Tanzania,"[""Displacement"", ""Drought""]",Aggregated,"[""TZA""]",Country,"[""Africa""]"
2022,11,1.9,2.0,2.2,1.9,3.4,2.3,Medium,3.0,3.0,2022-11-26,1.5,2.3,Very High,2.2,2022-11-01,"[""BDI001"", ""COD001""]","[""Tanzania""]",No,TZA002,International Displacement to Tanzania,"[""Displacement""]",Individual,"[""TZA""]",Country,"[""Africa""]"
2022,11,1.6,3.0,3.0,1.4,1.4,2.3,Medium,3.0,1.4,2022-11-26,1.0,3.0,High,2.2,2022-11-01,"[""MWI002"", ""NAM002"", ""SWZ001"", ""ZMB002"", ""ZWE001"", ""MDG002""]","[""Tanzania""]",No,TZA003,Drought and floods in Tanzania,"[""Drought""]",Individual,"[""TZA""]",Country,"[""Africa""]"
2022,11,2.9,3.0,3.4,1.9,4.0,3.2,High,4.0,3.4,2022-11-23,2.0,3.7,Very High,3.6,2022-11-01,"[""UGA007"", ""UGA005""]","[""Uganda""]",Yes,UGA001,Multiple crises in Uganda,"[""Displacement"", ""Drought"", ""Violence"", ""Epidemic""]",Aggregated,"[""UGA""]",Country,"[""Africa""]"
2022,11,2.9,3.0,3.3,1.5,3.8,3.2,High,4.0,3.2,2022-11-23,2.0,3.6,Medium,3.6,2022-11-01,"[""SSD001"", ""COD001"", ""UGA001""]","[""Uganda""]",No,UGA005,International Displacement to Uganda,"[""Displacement""]",Individual,"[""UGA""]",Country,"[""Africa""]"
2022,11,2.7,3.0,2.8,0.9,4.1,2.9,Medium,3.0,3.3,2022-11-23,1.5,2.5,High,3.6,2022-11-01,"[""UGA001""]","[""Uganda""]",No,UGA007,Food Security Crisis in Karamoja Region,"[""Drought"", ""Violence"", ""Epidemic""]",Individual,"[""UGA""]",Country,"[""Africa""]"
2022,11,2.8,4.0,4.5,4.9,5.0,4.1,Very High,5.0,5.0,2022-11-28,3.0,5.0,Very High,2.6,2022-11-01,"[""POL002"", ""HUN002"", ""MDA002"", ""SVK002"", ""ROU002"", ""RUS002"", ""BLR002"", ""BGR002"", ""CZE002"", ""LVA002"", ""LTU002"", ""EST002""]","[""Ukraine""]",Yes,UKR002,Conflict in Ukraine,"[""Conflict"", ""Displacement""]",Individual,"[""UKR""]",Country,"[""Europe""]"
2022,11,3.7,3.0,4.0,4.9,3.8,4.0,High,4.0,4.2,2022-11-30,4.0,5.0,Very High,3.3,2022-11-01,"[""PER002"", ""BRA002"", ""TTO002"", ""COL002"", ""ECU002""]","[""Venezuela""]",Yes,VEN001,Political and Economic crisis in Venezuela,"[""Socio-political"", ""Violence"", ""Floods""]",Individual,"[""VEN""]",Country,"[""Americas""]"
2022,11,4.2,5.0,5.0,4.9,4.5,4.7,Very High,5.0,4.6,2022-10-26,4.5,5.0,Very High,3.9,2022-11-01,"[""YEM002""]","[""Yemen""]",Yes,YEM001,Complex crisis in Yemen,"[""Conflict""]",Individual,"[""YEM""]",Country,"[""Middle east""]"
2022,11,3.7,3.0,2.7,1.6,2.0,2.8,Medium,3.0,1.9,2022-10-26,3.5,2.4,High,3.9,2022-11-01,"[""YEM001""]","[""Yemen""]",No,YEM002,International Displacement to Yemen,"[""Displacement""]",Individual,"[""YEM""]",Country,"[""Middle east""]"
2022,11,1.9,3.0,3.4,4.3,2.2,2.9,Medium,3.0,3.1,2022-11-26,2.0,3.8,Very High,1.8,2022-11-01,"[""MWI002"", ""NAM002"", ""TZA003"", ""SWZ001"", ""ZWE001"", ""MDG002""]","[""Zambia""]",Yes,ZMB002,Drought in Zambia,"[""Drought""]",Individual,"[""ZMB""]",Country,"[""Africa""]"
2022,11,3.2,4.0,4.4,4.6,3.2,3.9,High,4.0,3.8,2022-11-28,3.0,4.7,High,3.3,2022-11-01,"[""MWI002"", ""NAM002"", ""TZA003"", ""SWZ001"", ""ZMB002"", ""MDG002""]","[""Zimbabwe""]",Yes,ZWE001,Drought and political economic crisis in Zimbabwe,"[""Socio-political"", ""Drought""]",Individual,"[""ZWE""]",Country,"[""Africa""]"
2022,12,4.3,4.0,4.5,4.9,4.6,4.5,Very High,5.0,4.7,2022-12-27,4.5,5.0,High,4.0,2022-12-01,"[""AFG005""]","[""Afghanistan""]",Yes,AFG001,Complex crisis in Afghanistan,"[""Conflict"", ""Violence"", ""Displacement"", ""Drought"", ""Earthquake"", ""Socio-political""]",Individual,"[""AFG""]",Country,"[""Asia""]"
2022,12,3.3,3.0,2.8,0.9,3.5,3.0,Medium,3.0,2.8,2022-12-27,2.5,2.6,High,4.0,2022-12-01,"[""AFG001""]","[""Afghanistan""]",No,AFG005,Earthquake in Khost and Paktika,"[""Earthquake""]",Individual,"[""AFG""]",Country,"[""Asia""]"
2022,12,2.2,4.0,3.9,3.7,2.2,3.1,High,4.0,2.8,2022-12-29,1.0,3.7,High,3.1,2022-12-01,,"[""Angola""]",Yes,AGO002,Drought in South-West Angola,"[""Drought""]",Individual,"[""AGO""]",Country,"[""Africa""]"
2022,12,1.5,1.0,0.9,1.3,2.1,1.3,Low,2.0,1.8,2022-12-29,1.0,0.7,Medium,2.0,2022-12-01,"[""AZE002""]","[""Armenia""]",Yes,ARM002,Nagorno-Karabakh Conflict in Armenia,"[""Conflict"", ""Displacement""]",Individual,"[""ARM""]",Country,"[""Middle east""]"
2022,12,2.2,2.0,1.0,1.8,3.0,1.8,Low,2.0,2.6,2022-12-29,2.0,0.0,Low,2.4,2022-12-01,"[""ARM002""]","[""Azerbaijan""]",Yes,AZE002,Nagorno-Karabakh conflict in Azerbaijan,"[""Conflict"", ""Displacement""]",Individual,"[""AZE""]",Country,"[""Middle east""]"
2022,12,3.4,3.0,3.4,4.0,3.8,3.5,High,4.0,3.9,2022-12-22,3.5,3.8,High,3.2,2022-12-01,"[""RWA002"", ""TZA002""]","[""Burundi""]",Yes,BDI001,Climatic shocks in Burundi,"[""Violence"", ""Displacement"", ""Floods""]",Individual,"[""BDI""]",Country,"[""Africa""]"
2022,12,3.6,3.0,3.6,4.6,3.8,3.7,High,4.0,4.1,2022-12-30,4.0,4.2,High,3.1,2022-12-01,,"[""Burkina Faso""]",Yes,BFA002,Conflict and Climatic Shocks in Burkina Faso,"[""Conflict"", ""Displacement"", ""Violence""]",Individual,"[""BFA""]",Country,"[""Africa""]"
2022,12,3.2,3.0,3.8,2.7,2.8,3.4,High,4.0,2.8,2022-12-24,3.5,4.5,High,2.8,2022-12-01,"[""BGD002"", ""BGD008""]","[""Bangladesh""]",Yes,BGD001,Multiple crises in Bangladesh,"[""Conflict"", ""Violence"", ""Displacement"", ""Floods""]",Aggregated,"[""BGD""]",Country,"[""Asia""]"
2022,12,2.7,3.0,3.3,0.2,3.6,3.0,Medium,3.0,2.8,2022-12-24,2.5,3.6,High,2.8,2022-12-01,"[""MMR002"", ""BGD001""]","[""Bangladesh""]",No,BGD002,Displacement of Rohingyas to Bangladesh,"[""Conflict"", ""Violence"", ""Displacement""]",Individual,"[""BGD""]",Country,"[""Asia""]"
2022,12,2.7,3.0,3.6,2.7,1.8,3.0,Medium,3.0,2.1,2022-12-24,2.5,4.2,High,2.8,2022-12-01,"[""BGD001""]","[""Bangladesh""]",No,BGD008,2022 Floods in Bangladesh,"[""Floods""]",Individual,"[""BGD""]",Country,"[""Asia""]"
2022,12,3.0,1.0,1.8,4.8,3.6,2.8,Medium,3.0,4.1,2022-12-23,3.0,2.5,Very High,2.9,2022-12-01,"[""BRA002"", ""BRA003""]","[""Brazil""]",Yes,BRA001,Country level Brazil,"[""Displacement"", ""Floods""]",Aggregated,"[""BRA""]",Country,"[""Americas""]"
2022,12,2.7,1.0,1.8,3.3,2.9,2.4,Medium,3.0,3.0,2022-12-23,2.5,2.5,High,2.9,2022-12-01,"[""VEN001""]","[""Brazil""]",No,BRA002,Displacement from Venezuela to Brazil,"[""Displacement""]",Individual,"[""BRA""]",Country,"[""Americas""]"
2022,12,2.5,1.0,1.2,3.0,2.8,2.0,Low,2.0,2.9,2022-12-23,2.0,1.4,Very High,2.9,2022-12-01,,"[""Brazil""]",No,BRA003,Floods in rainy season 2022,"[""Floods""]",Individual,"[""BRA""]",Country,"[""Americas""]"
2022,12,4.2,4.0,4.0,4.3,4.1,4.1,Very High,5.0,4.2,2022-11-30,4.5,3.9,High,3.9,2022-12-01,,"[""CAR""]",Yes,CAF001,Conflict and Climatic Shocks in CAR,"[""Conflict"", ""Displacement""]",Individual,"[""CAF""]",Country,"[""Africa""]"
2022,12,1.7,2.0,2.4,4.8,2.8,2.5,Medium,3.0,3.7,2022-12-23,2.0,2.8,Very High,1.3,2022-12-01,"[""VEN001""]","[""Chile""]",Yes,CHL002,Displacement from Venezuela to Chile,"[""Displacement""]",Individual,"[""CHL""]",Country,"[""Americas""]"
2022,12,3.6,4.0,4.2,4.7,3.7,4.0,High,4.0,4.1,2022-12-02,3.5,4.3,High,3.7,2022-12-01,,"[""Cameroon""]",Yes,CMR001,Multiple crises in Cameroon,"[""Conflict"", ""Displacement""]",Aggregated,"[""CMR""]",Country,"[""Africa""]"
2022,12,3.4,4.0,3.8,1.4,3.5,3.5,High,4.0,2.9,2022-12-02,3.0,3.5,High,3.7,2022-12-01,"[""NER002"", ""NGA004"", ""TCD003""]","[""Cameroon""]",No,CMR002,Conflict in Far North region of Cameroon,"[""Conflict""]",Individual,"[""CMR""]",Country,"[""Africa""]"
2022,12,3.6,3.0,3.4,2.6,3.5,3.4,High,4.0,3.2,2022-12-02,3.5,3.8,High,3.7,2022-12-01,,"[""Cameroon""]",No,CMR003,Anglophone Crisis in Cameroon,"[""Conflict""]",Individual,"[""CMR""]",Country,"[""Africa""]"
2022,12,3.2,3.0,2.9,2.4,2.5,2.9,Medium,3.0,2.5,2022-12-02,2.5,2.8,High,3.7,2022-12-01,,"[""Cameroon""]",No,CMR004,Displacement from CAR to Cameroon,"[""Conflict"", ""Displacement""]",Individual,"[""CMR""]",Country,"[""Africa""]"
2022,12,4.4,3.0,4.0,5.0,4.2,4.2,Very High,5.0,4.5,2022-11-30,4.5,5.0,High,4.3,2022-12-01,,"[""DRC""]",Yes,COD001,Complex crisis in DRC,"[""Conflict"", ""Displacement"", ""Socio-political""]",Individual,"[""COD""]",Country,"[""Africa""]"
2022,12,2.1,3.0,2.0,3.1,2.0,2.1,Medium,3.0,2.4,2022-12-29,1.0,1.0,High,2.9,2022-12-01,,"[""Congo""]",Yes,COG001,Complex crisis in Congo,"[""Conflict""]",Individual,"[""COG""]",Country,"[""Africa""]"
2022,12,3.3,4.0,4.4,5.0,3.7,4.0,High,4.0,4.2,2022-12-20,3.5,4.8,Very High,3.0,2022-12-01,,"[""Colombia""]",Yes,COL001,Conflict and Climatic Shocks in Colombia,"[""Socio-political"", ""Conflict"", ""Violence"", ""Floods"", ""Displacement""]",Individual,"[""COL""]",Country,"[""Americas""]"
2022,12,3.3,3.0,3.8,4.4,3.9,3.7,High,4.0,4.1,2022-12-20,3.5,4.5,Very High,3.0,2022-12-01,"[""VEN001""]","[""Colombia""]",No,COL002,Displacement from Venezuela to Colombia,"[""Displacement""]",Individual,"[""COL""]",Country,"[""Americas""]"
2022,12,1.2,3.0,2.6,0.7,3.0,2.1,Medium,3.0,2.4,2022-12-26,1.5,2.1,High,0.9,2022-12-01,"[""NIC001""]","[""Costa Rica""]",Yes,CRI002,Displacement from Nicaragua to Costa Rica,"[""Displacement""]",Individual,"[""CRI""]",Country,"[""Americas""]"
2022,12,2.9,3.0,2.7,3.2,2.1,2.7,Medium,3.0,2.5,2022-12-20,3.0,2.3,Very High,2.7,2022-12-01,,"[""Djibouti""]",Yes,DJI001,Multiple crises in Djibouti,"[""Displacement"", ""Drought""]",Aggregated,"[""DJI""]",Country,"[""Africa""]"
2022,12,1.9,3.0,2.0,1.5,2.2,2.0,Low,2.0,2.0,2022-12-20,1.0,1.0,Very High,2.7,2022-12-01,,"[""Djibouti""]",No,DJI002,International Displacement to Djibouti,"[""Displacement""]",Individual,"[""DJI""]",Country,"[""Africa""]"
2022,12,2.9,3.0,2.6,3.1,2.4,2.7,Medium,3.0,2.6,2022-12-20,3.0,2.1,High,2.7,2022-12-01,,"[""Djibouti""]",No,DJI003,Drought in Djibouti,"[""Drought""]",Individual,"[""DJI""]",Country,"[""Africa""]"
2022,12,1.5,2.0,1.9,4.0,3.3,2.2,Medium,3.0,3.6,2022-12-26,1.5,1.7,High,1.4,2022-12-01,"[""VEN001""]","[""Dominican Republic""]",Yes,DOM002,Displacement from Venezuela to Dominican Republic,"[""Displacement""]",Individual,"[""DOM""]",Country,"[""Americas""]"
2022,12,2.8,1.0,1.7,5.0,3.0,2.7,Medium,3.0,3.9,2022-12-21,2.5,2.4,High,3.0,2022-12-01,"[""ESP002"", ""ITA002""]","[""Algeria""]",No,DZA002,International displacement to Algeria,"[""Displacement""]",Individual,"[""DZA""]",Country,"[""Africa""]"
2022,12,2.5,3.0,2.3,1.1,1.8,2.2,Medium,3.0,1.6,2022-12-21,2.0,1.6,Medium,3.0,2022-12-01,,"[""Algeria""]",No,DZA003,Displacement of Sahrawi refugees to Tindouf,"[""Displacement""]",Individual,"[""DZA""]",Country,"[""Africa""]"
2022,12,2.8,1.0,1.8,5.0,3.0,2.7,Medium,3.0,3.9,2022-12-21,2.5,2.6,High,3.0,2022-12-01,,"[""Algeria""]",Yes,DZA004,Multiple crises in Algeria,"[""Displacement""]",Aggregated,"[""DZA""]",Country,"[""Africa""]"
2022,12,2.4,2.0,2.6,4.6,2.8,2.8,Medium,3.0,3.6,2022-12-23,2.5,3.2,Very High,2.3,2022-12-01,"[""VEN001""]","[""Ecuador""]",Yes,ECU002,Displacement from Venezuela to Ecuador,"[""Displacement""]",Individual,"[""ECU""]",Country,"[""Americas""]"
2022,12,2.2,1.0,1.5,2.0,1.7,1.8,Low,2.0,1.8,2022-12-30,1.5,1.9,Very High,2.8,2022-12-01,"[""SYR003""]","[""Egypt""]",Yes,EGY002,Syrian refugee crisis in Egypt,"[""Displacement""]",Individual,"[""EGY""]",Country,"[""Africa""]"
