year_month,crisis_id,percent_affected_pop,people_in_minimal,people_in_stressed,people_in_moderate,people_in_severe,people_in_extreme
2023-04,ECU002,100.0,52.9,42.1,4.9,0.0,0.0
2023-04,EGY002,12.6,99.0,0.0,1.0,0.0,0.0
2023-04,ERI001,100.0,70.5,0.0,29.5,0.0,0.0
2023-04,ESP002,25.6,98.8,0.0,1.2,0.0,0.0
2023-04,ETH001,100.0,31.3,47.6,11.2,8.9,1.0
2023-04,ETH003,99.4,66.3,33.0,0.7,0.0,0.0
2023-04,ETH004,24.0,0.0,55.5,12.3,30.6,1.7
2023-04,ETH005,47.9,59.8,20.2,15.5,3.3,1.2
2023-04,GRC002,3.9,60.5,34.8,4.7,0.0,0.0
2023-04,GTM001,100.0,65.9,4.0,28.9,0.0,0.0
2023-04,HND001,100.0,56.3,8.3,33.3,0.0,0.0
2023-04,HTI001,100.0,28.1,33.3,16.7,13.2,8.8
2023-04,HTI002,56.4,89.3,0.6,10.1,0.0,0.0
2023-04,HUN002,5.8,94.0,0.0,6.0,0.0,0.0
2023-04,IDN002,2.0,0.0,98.2,1.8,0.0,0.0
2023-04,IDN007,8.3,67.5,31.5,1.0,0.0,0.0
2023-04,IDN008,6.2,89.3,10.0,0.7,0.0,0.0
2023-04,IND002,0.9,100.0,,,,
2023-04,IRN004,28.9,82.0,0.0,5.5,12.5,0.0
2023-04,IRQ001,111.0,87.3,6.2,5.4,0.8,0.3
2023-04,IRQ002,98.5,86.9,6.9,5.3,0.6,0.3
2023-04,IRQ003,12.5,89.9,0.5,6.1,3.0,0.4
2023-04,ITA002,11.1,95.9,0.0,4.1,0.0,0.0
2023-04,JOR002,80.6,78.9,12.2,7.1,1.8,0.0
2023-04,KEN001,45.2,0.0,75.4,19.7,4.9,0.0
2023-04,KEN002,2.2,45.8,0.0,54.2,0.0,0.0
2023-04,KEN003,45.1,0.0,78.0,17.1,5.0,0.0
2023-04,LBN002,100.0,7.7,69.7,11.5,10.4,0.7
2023-04,LBN004,100.0,7.7,44.8,27.9,18.8,0.7
2023-04,LBY001,100.0,0.0,84.8,14.8,0.3,0.0
2023-04,LBY002,100.0,89.2,0.0,10.8,0.0,0.0
2023-04,LKA002,100.0,0.0,68.4,16.2,15.3,0.1
2023-04,MAR002,100.0,99.9,0.0,0.1,0.0,0.0
2023-04,MDA002,6.3,50.7,0.0,49.3,0.0,0.0
2023-04,MDG001,100.0,83.1,9.2,6.9,0.8,0.0
2023-04,MDG002,20.7,24.6,39.6,31.7,4.0,0.0
2023-04,MDG007,100.0,99.7,0.2,0.1,0.0,0.0
2023-04,MDG008,3.3,70.3,22.5,7.3,0.0,0.0
2023-04,MEX001,100.0,99.5,0.4,0.1,0.0,0.0
2023-04,MEX002,100.0,99.7,0.3,,,
2023-04,MEX003,96.4,99.8,0.1,0.1,0.0,0.0
2023-04,MLI001,100.0,40.6,18.9,31.3,8.3,0.9
2023-04,MMR001,100.0,2.0,67.0,23.1,8.0,0.0
2023-04,MMR002,6.2,0.0,51.8,12.5,35.7,0.0
2023-04,MMR003,8.7,0.0,69.8,23.9,6.3,0.0
2023-04,MMR004,85.0,2.3,67.8,23.7,6.1,0.0
2023-04,MNG002,27.2,21.1,54.5,18.4,6.1,0.0
2023-04,MOZ001,76.3,55.0,38.5,6.5,0.0,0.0
2023-04,MOZ004,30.6,0.0,84.5,15.5,0.0,0.0
2023-04,MOZ009,9.1,98.6,0.9,0.6,0.0,0.0
2023-04,MOZ010,36.6,90.2,9.3,0.5,0.0,0.0
2023-04,MRT002,41.8,0.0,95.2,4.8,0.0,0.0
2023-04,MRT003,90.3,59.0,25.1,13.5,2.4,0.0
2023-04,MWI002,100.0,35.8,34.5,29.7,0.0,0.0
2023-04,MWI005,39.0,70.8,20.7,8.5,0.0,0.0
2023-04,MYS001,30.9,0.0,98.2,1.8,0.0,0.0
2023-04,NAM002,100.0,57.8,33.0,9.0,0.2,0.0
2023-04,NER001,100.0,83.4,3.3,7.8,5.5,0.0
2023-04,NER002,2.5,0.0,7.3,89.9,2.1,0.5
2023-04,NER003,23.3,60.2,7.4,26.4,5.0,0.9
2023-04,NER004,16.8,78.0,8.4,12.6,0.7,0.1
2023-04,NGA001,100.0,89.6,3.5,5.7,1.1,0.1
2023-04,NGA003,7.0,86.1,0.0,13.0,0.9,0.0
2023-04,NGA004,7.2,0.0,48.4,36.6,13.7,1.2
2023-04,NGA007,18.6,88.5,0.0,11.1,0.4,0.0
2023-04,NGA008,5.7,99.1,0.0,0.9,0.0,0.0
2023-04,NIC001,100.0,96.8,3.2,,,
2023-04,PAK001,100.0,78.1,13.3,7.5,1.1,0.0
2023-04,PAK004,1.8,,,,,
2023-04,PAK005,13.8,0.0,37.6,62.3,0.1,0.0
2023-04,PAN002,3.2,49.7,0.0,50.3,0.0,0.0
2023-04,PER002,100.0,69.8,25.1,5.1,0.0,0.0
2023-05,AFG001,100.0,12.8,21.3,31.8,34.1,0.0
2023-05,AGO002,8.0,17.6,24.8,42.4,15.2,0.0
2023-05,ARM002,54.4,98.0,0.4,1.7,0.0,0.0
2023-05,AZE002,28.1,0.0,100.0,0.0,0.0,0.0
2023-05,BDI001,100.0,0.0,86.4,12.8,0.8,0.0
2023-05,BFA002,17.8,0.0,0.0,46.1,51.6,2.3
2023-05,BGD002,0.9,0.0,0.0,100.0,0.0,0.0
2023-05,BRA001,47.1,99.1,0.6,0.3,0.0,0.0
2023-05,BRA002,47.1,99.5,0.2,0.3,0.0,0.0
2023-05,BRA003,6.9,97.2,2.8,0.1,0.0,0.0
2023-05,CAF001,113.9,0.0,43.8,43.5,12.8,0.0
2023-05,CHL002,100.0,32.6,65.8,1.6,0.0,0.0
2023-05,CMR001,100.0,86.4,0.0,7.5,6.1,0.0
2023-05,CMR002,13.8,67.2,0.0,4.4,28.4,0.0
2023-05,CMR003,48.8,84.9,0.0,10.6,4.5,0.0
2023-05,CMR004,20.5,91.6,0.0,8.4,0.0,0.0
2023-05,COD001,100.0,75.7,0.5,9.5,9.9,4.4
2023-05,COG001,100.0,94.9,2.7,2.3,0.0,0.0
2023-05,COL001,100.0,81.0,4.1,8.2,6.0,0.8
2023-05,COL002,70.6,84.1,1.0,14.8,0.0,0.0
2023-05,CRI002,21.1,78.2,4.1,17.7,0.0,0.0
2023-05,DJI001,100.0,44.2,35.7,19.0,1.0,0.0
2023-05,DJI002,57.6,93.4,0.0,6.6,0.0,0.0
2023-05,DJI003,100.0,48.6,35.1,15.2,1.0,0.0
2023-05,DOM002,100.0,6.3,92.6,1.1,0.0,0.0
2023-05,DZA002,100.0,99.4,0.0,0.6,0.0,0.0
2023-05,DZA003,0.5,22.0,37.7,40.4,0.0,0.0
2023-05,DZA004,100.5,99.0,0.2,0.8,0.0,0.0
2023-05,ECU002,100.0,57.3,40.4,2.3,0.0,0.0
2023-05,EGY002,12.6,99.0,0.0,1.0,0.0,0.0
2023-05,ERI001,100.0,70.6,0.0,29.4,0.0,0.0
2023-05,ESP002,25.6,98.8,0.0,1.2,0.0,0.0
2023-05,ETH001,100.0,31.3,47.6,11.2,8.9,1.0
2023-05,ETH003,99.4,66.3,33.0,0.7,0.0,0.0
2023-05,ETH004,24.0,0.0,55.5,12.3,30.6,1.7
2023-05,ETH005,47.9,59.8,20.2,15.5,3.3,1.2
2023-05,GRC002,4.0,58.6,36.8,4.5,0.0,0.0
2023-05,GTM001,100.0,67.1,4.0,28.9,0.0,0.0
2023-05,HND001,100.0,58.3,8.3,17.0,16.3,0.0
2023-05,HTI001,100.0,34.2,22.8,23.7,12.3,7.0
2023-05,HTI002,56.4,89.3,0.6,10.1,0.0,0.0
2023-05,HUN002,5.8,93.9,0.0,6.1,0.0,0.0
2023-05,IDN002,2.0,0.0,98.2,1.8,0.0,0.0
2023-05,IDN007,8.3,67.5,31.5,1.0,0.0,0.0
2023-05,IDN008,6.2,89.3,10.0,0.7,0.0,0.0
2023-05,IND002,1.1,83.6,,,,
2023-05,IRN004,28.9,82.0,0.0,5.5,12.5,0.0
2023-05,IRQ001,111.0,87.3,6.2,5.4,0.8,0.3
2023-05,IRQ002,98.5,86.9,6.9,5.3,0.6,0.3
2023-05,IRQ003,12.5,89.9,0.5,6.1,3.0,0.4
2023-05,ITA002,11.1,95.7,0.0,4.3,0.0,0.0
2023-05,JOR002,80.6,78.9,12.2,7.1,1.8,0.0
2023-05,KEN001,45.1,0.0,75.7,19.4,4.9,0.0
2023-05,KEN002,2.1,48.7,0.0,51.3,0.0,0.0
2023-05,KEN003,44.9,0.0,78.0,17.1,5.0,0.0
2023-05,LBN002,100.0,7.7,69.7,11.5,10.4,0.7
2023-05,LBN004,100.0,7.7,44.8,27.9,18.8,0.7
2023-05,LBY001,100.0,0.0,84.7,14.9,0.3,0.0
2023-05,LBY002,100.0,89.1,0.0,10.9,0.0,0.0
2023-05,LKA002,100.0,0.0,68.4,16.2,15.3,0.1
2023-05,MAR002,100.0,99.9,0.0,0.1,0.0,0.0
2023-05,MDA002,6.3,50.5,0.0,50.0,0.0,0.0
2023-05,MDG001,28.1,0.0,54.2,45.2,0.6,0.0
2023-05,MDG002,20.6,30.9,44.5,23.8,0.8,0.0
2023-05,MDG008,28.1,0.0,72.3,27.7,0.0,0.0
2023-05,MEX001,100.0,99.5,0.4,0.1,0.0,0.0
2023-05,MEX002,100.0,99.7,0.3,,,
2023-05,MEX003,96.4,99.8,0.1,0.1,0.0,0.0
2023-05,MLI001,100.0,40.6,18.9,31.3,8.3,0.9
2023-05,MMR001,100.0,2.0,66.1,23.9,8.0,0.0
2023-05,MMR002,6.2,0.0,51.8,12.5,35.7,0.0
2023-05,MMR003,8.7,0.0,69.8,23.9,6.3,0.0
2023-05,MMR004,85.0,2.3,67.8,23.7,6.1,0.0
2023-05,MMR005,19.1,95.3,0.0,4.7,0.0,0.0
2023-05,MNG002,27.2,21.1,54.5,18.4,6.1,0.0
2023-05,MOZ001,100.0,62.0,31.8,6.2,0.0,0.0
2023-05,MOZ004,34.3,0.0,82.7,17.3,0.0,0.0
2023-05,MOZ009,9.9,99.0,0.4,0.5,0.0,0.0
2023-05,MOZ010,53.4,93.3,6.2,0.4,0.0,0.0
2023-05,MRT002,41.8,0.0,95.2,4.8,0.0,0.0
2023-05,MRT003,90.3,59.0,25.1,13.5,2.4,0.0
2023-05,MWI002,100.0,40.0,32.3,27.7,0.0,0.0
2023-05,MWI005,36.4,70.8,12.5,16.8,0.0,0.0
2023-05,MYS001,30.9,0.0,98.2,1.8,0.0,0.0
2023-05,NAM002,100.0,57.8,33.0,9.0,0.2,0.0
2023-05,NER001,100.0,83.4,3.3,7.8,5.5,0.0
2023-05,NER002,2.5,0.0,7.3,89.9,2.1,0.5
2023-05,NER003,23.3,60.2,7.4,26.4,5.0,0.9
2023-05,NER004,16.8,78.0,8.4,12.6,0.7,0.1
2023-05,NGA001,100.0,89.6,3.5,5.7,1.1,0.1
2023-05,NGA003,7.0,86.1,0.0,13.0,0.9,0.0
2023-05,NGA004,7.2,0.0,48.4,36.6,13.7,1.2
2023-05,NGA007,18.6,88.5,0.0,11.1,0.4,0.0
2023-05,NGA008,5.7,99.1,0.0,0.9,0.0,0.0
2023-05,NIC001,100.0,96.8,3.2,,,
2023-05,PAK001,100.0,78.1,13.3,7.5,1.1,0.0
2023-05,PAK004,1.8,100.0,,,,
2023-05,PAK005,13.8,0.0,37.6,62.3,0.1,0.0
2023-05,PAN002,3.3,50.7,0.0,49.3,0.0,0.0
2023-05,PER002,100.0,56.6,40.3,3.1,0.0,0.0
2023-06,AFG001,100.0,0.0,33.2,26.9,39.9,0.0
2023-06,AGO002,8.0,17.6,24.8,42.4,15.2,0.0
2023-06,ARM002,14.5,57.2,34.8,7.8,0.0,0.0
2023-06,AZE002,12.3,75.4,19.6,5.0,0.0,0.0
2023-06,BDI001,100.0,59.0,27.0,7.0,6.0,1.0
2023-06,BFA002,17.8,0.0,0.0,46.1,51.6,2.3
2023-06,BGD002,0.9,0.0,0.0,82.9,17.1,0.0
2023-06,BRA001,47.1,99.1,0.6,0.3,0.0,0.0
2023-06,BRA002,47.1,99.5,0.2,0.3,0.0,0.0
2023-06,BRA003,6.9,97.2,2.8,0.1,0.0,0.0
2023-06,CAF001,113.9,0.0,43.8,43.5,12.8,0.0
2023-06,CHL002,100.0,32.6,65.8,1.6,0.0,0.0
2023-06,CMR001,100.0,86.4,0.0,7.5,6.1,0.0
2023-06,CMR002,13.8,67.2,0.0,4.4,28.4,0.0
2023-06,CMR003,48.8,84.9,0.0,10.6,4.5,0.0
2023-06,CMR004,20.5,91.6,0.0,8.4,0.0,0.0
2023-06,COD001,100.0,75.7,0.5,9.5,9.9,4.4
2023-06,COG001,100.0,94.9,2.7,2.3,0.0,0.0
2023-06,COL001,100.0,81.0,4.1,8.2,6.0,0.8
2023-06,COL002,70.6,84.1,1.0,14.8,0.0,0.0
2023-06,CRI002,21.1,78.2,4.1,17.7,0.0,0.0
2023-06,DJI001,100.0,37.5,37.7,17.4,7.3,0.0
2023-06,DJI002,57.2,93.8,0.0,6.2,0.0,0.0
2023-06,DJI003,100.0,41.1,37.7,13.9,7.3,0.0
2023-06,DOM002,100.0,6.3,92.6,1.1,0.0,0.0
2023-06,DZA002,100.0,99.4,0.0,0.6,0.0,0.0
2023-06,DZA003,0.5,22.0,37.7,40.4,0.0,0.0
2023-06,DZA004,100.5,99.0,0.2,0.8,0.0,0.0
2023-06,ECU002,100.0,57.3,40.4,2.3,0.0,0.0
2023-06,EGY001,12.7,97.1,0.0,2.9,0.0,0.0
2023-06,EGY002,12.6,99.0,0.0,1.0,0.0,0.0
2023-06,EGY003,12.7,98.1,0.0,1.9,0.0,0.0
2023-06,ERI001,100.0,70.6,0.0,29.4,0.0,0.0
2023-06,ESP002,25.6,98.8,0.0,1.2,0.0,0.0
2023-06,ETH001,100.0,31.9,45.5,22.6,0.0,0.0
2023-06,ETH003,100.0,66.8,32.5,0.7,0.0,0.0
2023-06,ETH004,23.8,0.0,70.8,29.2,0.0,0.0
2023-06,ETH005,47.5,59.8,21.8,18.3,0.0,0.0
2023-06,GRC002,4.0,58.6,36.6,5.0,0.0,0.0
2023-06,GTM001,100.0,71.1,0.0,26.3,2.6,0.0
2023-06,HND001,100.0,66.7,0.0,17.0,16.3,0.0
2023-06,HTI001,100.0,34.2,22.8,23.7,12.3,7.0
2023-06,HTI002,56.4,89.3,0.6,10.1,0.0,0.0
2023-06,HUN002,6.0,91.4,0.0,8.6,0.0,0.0
2023-06,IDN002,2.0,0.0,98.2,1.8,0.0,0.0
2023-06,IDN007,8.3,67.5,31.5,1.0,0.0,0.0
2023-06,IDN008,6.2,89.3,10.0,0.7,0.0,0.0
2023-06,IND002,1.1,100.0,,,,
2023-06,IRN004,28.9,82.0,0.0,5.5,12.5,0.0
2023-06,IRQ001,98.2,87.1,6.7,5.0,0.9,0.3
2023-06,IRQ002,98.2,88.1,6.3,4.8,0.5,0.3
2023-06,IRQ003,13.5,88.7,6.8,1.5,2.6,0.3
2023-06,ITA002,11.1,95.6,0.0,4.4,0.0,0.0
2023-06,JOR002,80.6,78.9,0.0,18.2,2.9,0.0
2023-06,KEN001,46.9,2.2,74.5,18.6,4.7,0.0
2023-06,KEN002,2.1,48.7,0.0,51.3,0.0,0.0
2023-06,KEN003,44.8,0.0,78.0,17.1,5.0,0.0
2023-06,LBN002,100.0,7.7,69.7,11.5,10.4,0.7
2023-06,LBN004,100.0,7.7,44.8,27.9,18.8,0.7
2023-06,LBY001,100.0,0.0,95.6,4.1,0.3,0.0
2023-06,LBY002,100.0,89.1,8.1,2.8,0.0,0.0
2023-06,LKA002,100.0,0.0,68.4,16.2,15.3,0.1
2023-06,MAR002,100.0,100.0,0.0,0.0,0.0,0.0
2023-06,MDA002,6.4,50.0,0.0,50.5,0.0,0.0
2023-06,MDG001,28.1,0.0,54.2,45.2,0.6,0.0
2023-06,MDG002,20.6,30.9,44.5,23.8,0.8,0.0
2023-06,MDG008,28.1,0.0,72.3,27.7,0.0,0.0
2023-06,MEX001,100.0,99.5,0.4,0.1,0.0,0.0
2023-06,MEX002,100.0,99.7,0.3,,,
2023-06,MEX003,96.4,99.8,0.1,0.1,0.0,0.0
2023-06,MLI001,100.0,40.6,18.9,31.3,8.3,0.9
2023-06,MMR001,100.0,2.0,66.1,23.9,8.0,0.0
2023-06,MMR002,6.2,0.0,51.8,12.5,35.7,0.0
2023-06,MMR003,8.7,0.0,69.8,23.9,6.3,0.0
2023-06,MMR004,85.0,2.3,67.8,23.7,6.1,0.0
2023-06,MMR005,19.1,95.3,0.0,4.7,0.0,0.0
2023-06,MNG002,27.2,21.1,54.5,18.4,6.1,0.0
2023-06,MOZ001,100.0,62.0,31.8,6.2,0.0,0.0
2023-06,MOZ004,34.3,0.0,82.7,17.3,0.0,0.0
2023-06,MOZ009,9.9,99.0,0.4,0.5,0.0,0.0
2023-06,MOZ010,53.4,93.3,6.2,0.4,0.0,0.0
2023-06,MRT002,41.8,0.0,95.2,4.8,0.0,0.0
2023-06,MRT003,90.3,59.0,25.1,13.5,2.4,0.0
2023-06,MWI002,100.0,40.0,32.3,27.7,0.0,0.0
2023-06,MWI005,36.4,70.8,11.8,17.4,0.0,0.0
2023-06,MYS001,30.9,0.0,98.2,1.8,0.0,0.0
2023-06,NAM002,100.0,57.8,33.0,9.0,0.2,0.0
2023-06,NER001,100.0,83.4,3.3,7.8,5.5,0.0
2023-06,NER002,2.5,0.0,7.3,89.9,2.1,0.5
2023-06,NER003,23.3,60.2,7.4,26.4,5.0,0.9
2023-06,NER004,16.8,78.0,8.4,12.6,0.7,0.1
2023-06,NGA001,100.0,78.6,13.2,6.9,1.2,0.1
2023-06,NGA003,8.1,53.1,33.2,13.7,0.0,0.0
2023-06,NGA004,7.2,0.0,48.4,36.6,13.7,1.2
2023-06,NGA007,19.1,45.6,37.0,16.4,1.0,0.0
2023-06,NGA008,5.7,99.1,0.0,0.9,0.0,0.0
2023-06,NIC001,100.0,96.0,4.0,,,
2023-06,PAK001,100.0,78.1,13.3,7.7,0.9,0.0
2023-06,PAK004,1.8,100.0,,,,
2023-06,PAK005,13.8,0.0,37.6,62.3,0.1,0.0
2023-07,AFG001,100.0,0.0,32.3,32.4,35.4,0.0
2023-07,AGO002,8.0,17.6,24.8,42.4,15.2,0.0
2023-07,ARM002,14.5,57.2,34.8,7.8,0.0,0.0
2023-07,AZE002,10.3,80.1,13.7,6.1,0.0,0.0
2023-07,BDI001,100.0,56.6,34.0,9.4,0.0,0.0
2023-07,BFA002,100.0,78.6,0.0,12.0,9.0,0.4
2023-07,BGD002,0.9,0.0,0.0,82.8,17.1,0.0
2023-07,BRA001,46.4,99.1,0.5,0.4,0.0,0.0
2023-07,BRA002,46.4,99.5,0.1,0.4,0.0,0.0
2023-07,BRA003,6.8,97.2,2.8,0.1,0.0,0.0
2023-07,CAF001,113.9,0.0,43.8,43.5,12.8,0.0
2023-07,CHL002,100.0,33.0,65.4,1.6,0.0,0.0
2023-07,CMR001,100.0,86.3,0.0,8.8,4.9,0.0
2023-07,CMR002,18.4,70.0,0.0,9.5,20.5,0.0
2023-07,CMR003,52.9,88.6,0.0,9.3,2.1,0.0
2023-07,CMR004,20.1,89.3,0.0,10.7,0.0,0.0
2023-07,COD001,97.8,75.6,6.4,11.9,4.3,1.8
2023-07,COG001,100.0,94.9,2.7,2.3,0.0,0.0
2023-07,COL001,100.0,81.0,4.1,8.2,6.0,0.8
2023-07,COL002,70.6,84.1,1.0,14.8,0.0,0.0
2023-07,CRI002,21.1,78.2,4.1,17.7,0.0,0.0
2023-07,DJI001,100.0,39.3,34.0,18.3,8.5,0.0
2023-07,DJI002,57.2,95.4,0.0,4.6,0.0,0.0
2023-07,DJI003,100.0,41.9,34.0,15.7,8.5,0.0
2023-07,DOM002,100.0,99.0,0.1,0.9,0.0,0.0
2023-07,DZA002,100.0,99.4,0.0,0.6,0.0,0.0
2023-07,DZA003,0.5,22.0,37.7,40.4,0.0,0.0
2023-07,DZA004,100.5,99.0,0.2,0.8,0.0,0.0
2023-07,ECU002,100.0,57.8,39.9,2.2,0.0,0.0
2023-07,EGY004,12.7,97.9,0.0,2.1,0.0,0.0
2023-07,ERI001,100.0,70.6,0.0,29.4,0.0,0.0
2023-07,ESP002,25.6,98.7,0.0,1.3,0.0,0.0
2023-07,ETH001,100.0,32.1,45.4,22.6,0.0,0.0
2023-07,ETH003,100.0,66.9,32.4,0.7,0.0,0.0
2023-07,ETH004,23.7,0.0,70.8,29.2,0.0,0.0
2023-07,ETH005,47.3,59.8,21.8,18.3,0.0,0.0
2023-07,GRC002,4.0,58.6,36.6,5.0,0.0,0.0
2023-07,GTM001,100.0,71.1,0.0,26.3,2.6,0.0
2023-07,HND001,100.0,66.7,0.0,17.0,16.3,0.0
2023-07,HTI001,100.0,34.2,22.8,23.7,12.3,7.0
2023-07,HTI002,56.4,89.3,0.6,10.1,0.0,0.0
2023-07,HUN002,6.0,91.4,0.0,8.6,0.0,0.0
2023-07,IDN002,2.0,0.0,98.2,1.8,0.0,0.0
2023-07,IDN007,8.3,67.5,31.5,1.0,0.0,0.0
2023-07,IDN008,6.2,89.3,10.0,0.7,0.0,0.0
2023-07,IND002,1.1,100.0,,,,
2023-07,IRN004,28.9,82.0,0.0,5.5,12.5,0.0
2023-07,IRQ001,100.0,87.5,6.3,5.4,0.5,0.3
2023-07,IRQ002,98.2,87.9,6.4,4.9,0.5,0.3
2023-07,IRQ003,13.7,88.7,6.8,4.1,0.3,0.0
2023-07,ITA002,11.1,95.4,0.0,4.6,0.0,0.0
2023-07,JOR002,80.6,78.9,0.0,16.6,3.5,1.1
2023-07,KEN001,53.0,1.9,79.3,16.5,4.2,0.0
2023-07,KEN002,2.1,48.7,0.0,51.3,0.0,0.0
2023-07,KEN003,51.9,0.0,81.0,14.7,4.3,0.0
2023-07,LBN002,100.0,0.0,73.7,12.0,14.3,0.0
2023-07,LBN004,100.0,0.0,31.6,62.2,6.2,0.0
2023-07,LBY001,100.0,0.0,95.6,4.1,0.3,0.0
2023-07,LBY002,100.0,89.1,8.1,2.8,0.0,0.0
2023-07,LKA002,100.0,0.0,68.4,16.2,15.3,0.1
2023-07,MAR002,100.0,99.9,0.0,0.1,0.0,0.0
2023-07,MDA002,6.4,50.0,0.0,50.5,0.0,0.0
2023-07,MDG001,27.3,0.0,54.2,45.2,0.6,0.0
2023-07,MDG002,20.1,30.9,44.5,23.8,0.8,0.0
2023-07,MDG008,27.3,0.0,72.3,27.7,0.0,0.0
2023-07,MEX001,100.0,99.5,0.4,0.1,0.0,0.0
2023-07,MEX002,100.0,99.7,0.3,,,
2023-07,MEX003,96.4,99.8,0.1,0.1,0.0,0.0
2023-07,MLI001,100.0,40.6,18.9,31.3,8.3,0.9
2023-07,MMR001,100.0,2.0,66.1,23.9,8.0,0.0
2023-07,MMR002,6.2,0.0,51.8,12.5,35.7,0.0
2023-07,MMR003,8.7,0.0,69.8,23.9,6.3,0.0
2023-07,MMR004,85.0,2.3,67.8,23.7,6.1,0.0
2023-07,MMR005,19.1,95.3,0.0,4.7,0.0,0.0
2023-07,MNG001,73.1,65.1,25.3,7.3,2.3,0.0
2023-07,MNG002,27.2,21.1,54.5,18.4,6.1,0.0
2023-07,MNG003,45.9,91.3,8.0,0.8,0.0,0.0
2023-07,MOZ001,100.0,62.0,31.8,6.2,0.0,0.0
2023-07,MOZ004,34.3,0.0,82.7,17.3,0.0,0.0
2023-07,MOZ009,9.9,99.0,0.4,0.5,0.0,0.0
2023-07,MOZ010,53.4,93.3,6.2,0.4,0.0,0.0
2023-07,MRT002,41.8,0.0,95.2,4.8,0.0,0.0
2023-07,MRT003,73.2,63.4,23.2,12.5,0.8,0.0
2023-07,MWI002,100.0,40.0,32.3,27.7,0.0,0.0
2023-07,MWI005,36.4,70.8,8.1,21.1,0.0,0.0
2023-07,MYS001,30.9,0.0,98.2,1.8,0.0,0.0
2023-07,NAM002,100.0,57.8,33.0,9.0,0.2,0.0
2023-07,NER001,100.0,75.0,0.0,14.0,11.0,0.0
2023-07,NER002,6.3,27.9,0.0,7.2,65.0,0.0
2023-07,NER003,60.2,76.8,0.0,11.6,11.6,0.0
2023-07,NER004,33.5,80.4,0.0,19.6,0.0,0.0
2023-07,NGA001,100.0,78.6,13.2,6.9,1.2,0.1
2023-07,NGA003,8.1,53.1,33.2,13.7,0.0,0.0
2023-07,NGA004,7.2,12.4,36.0,36.6,13.7,1.2
2023-07,NGA007,19.1,45.6,37.0,16.4,1.0,0.0
2023-07,NGA008,5.7,99.1,0.0,0.9,0.0,0.0
2023-07,NIC001,100.0,96.0,4.0,,,
2023-07,PAK001,100.0,78.1,13.3,7.7,0.9,0.0
2023-07,PAK004,1.8,100.0,,,,
2023-07,PAK005,13.8,0.0,37.6,62.3,0.1,0.0
2023-08,AFG001,100.0,0.0,32.3,33.6,34.1,0.0
2023-08,AGO002,8.0,17.6,24.8,42.4,15.2,0.0
2023-08,ARM002,14.5,57.2,34.8,7.8,0.0,0.0
2023-08,AZE002,10.3,80.1,13.7,6.1,0.0,0.0
2023-08,BDI001,100.0,56.6,34.0,9.4,0.0,0.0
2023-08,BFA002,100.0,78.6,0.0,12.0,9.0,0.4
2023-08,BGD001,2.3,28.2,17.9,47.3,6.6,
2023-08,BGD002,0.9,0.0,0.0,82.9,17.1,0.0
2023-08,BGD009,1.4,45.8,29.2,25.0,,
2023-08,BRA001,47.9,99.5,0.1,0.4,,
2023-08,BRA002,46.4,99.5,0.1,0.4,,
2023-08,BRA003,10.2,99.9,0.1,0.0,,
2023-08,CAF001,113.9,0.0,43.8,43.5,12.8,0.0
2023-08,CHL002,100.0,33.0,65.4,1.6,,
2023-08,CMR001,91.4,85.0,0.0,9.6,5.3,
2023-08,CMR002,18.4,70.0,0.0,9.5,20.5,
2023-08,CMR003,52.9,88.6,0.0,9.3,2.1,
2023-08,CMR004,20.1,89.3,0.0,10.7,,
2023-08,COD001,100.0,75.7,0.5,9.5,9.9,4.4
2023-08,COG001,100.0,94.9,2.7,2.3,0.0,0.0
2023-08,COL001,100.0,81.0,4.1,8.2,6.0,0.8
2023-08,COL002,70.6,84.1,1.0,14.8,,
2023-08,CRI002,21.1,78.2,4.1,17.7,0.0,0.0
2023-08,DJI001,100.0,39.3,34.0,18.3,8.5,0.0
2023-08,DJI002,57.2,95.4,0.0,4.6,,
2023-08,DJI003,100.0,41.9,34.0,15.7,8.5,0.0
2023-08,DOM002,100.0,99.0,0.1,0.9,0.0,0.0
2023-08,DZA002,100.0,99.4,0.0,0.6,,
2023-08,DZA003,0.5,22.0,37.7,40.4,,
2023-08,DZA004,100.5,99.0,0.2,0.8,,
2023-08,ECU002,100.0,57.8,39.9,2.2,,
2023-08,EGY004,12.7,97.7,0.0,2.3,,
2023-08,ERI001,100.0,70.7,0.0,29.3,,
2023-08,ESP002,25.7,98.6,0.0,1.4,,
2023-08,ETH001,100.0,32.2,45.3,22.5,,
2023-08,ETH003,100.0,66.9,32.3,0.7,,
2023-08,ETH004,23.7,0.0,70.8,29.2,,
2023-08,ETH005,47.2,59.8,21.8,18.3,,
2023-08,GRC002,4.0,58.6,36.6,5.0,0.0,0.0
2023-08,GTM001,100.0,71.1,0.0,26.3,2.6,0.0
2023-08,HND001,100.0,66.7,0.0,17.0,16.3,0.0
2023-08,HTI001,100.0,34.2,22.8,23.7,12.3,7.0
2023-08,HTI002,56.4,89.3,0.6,10.1,0.0,0.0
2023-08,HUN002,6.0,91.4,0.0,8.6,,
2023-08,IDN002,2.0,0.0,98.2,1.8,0.0,0.0
2023-08,IDN007,8.3,67.5,31.5,1.0,0.0,0.0
2023-08,IDN008,6.2,89.3,10.0,0.7,0.0,0.0
